11/27/2021 02:04:40,58.819
11/27/2021 02:09:40,58.747
11/27/2021 02:14:40,58.65
11/27/2021 02:19:40,58.769
11/27/2021 02:24:40,58.779
11/27/2021 02:29:40,58.761
11/27/2021 02:34:40,58.837
11/27/2021 02:39:40,58.738
11/27/2021 02:44:40,58.711
11/27/2021 02:49:40,58.683
11/27/2021 02:54:40,58.685
11/27/2021 02:59:40,58.705
11/27/2021 03:04:40,59.073
11/27/2021 03:09:40,58.498
11/27/2021 03:14:40,58.479
11/27/2021 03:19:40,58.329
11/27/2021 03:24:40,58.412
11/27/2021 03:29:40,58.535
11/27/2021 03:34:40,58.497
11/27/2021 03:39:40,58.405
11/27/2021 03:44:40,58.362
11/27/2021 03:49:40,58.335
11/27/2021 03:54:40,58.51
11/27/2021 03:59:40,58.494
11/27/2021 04:04:40,58.505
11/27/2021 04:09:40,57.948
11/27/2021 04:14:40,57.98
11/27/2021 04:19:40,58.071
11/27/2021 04:24:40,58.108
11/27/2021 04:29:40,58.106
11/27/2021 04:34:40,58.152
11/27/2021 04:39:40,58.21
11/27/2021 04:44:40,58.158
11/27/2021 04:49:40,58.074
11/27/2021 04:54:40,58.108
11/27/2021 04:59:40,58.284
11/27/2021 05:04:40,58.266
11/27/2021 05:09:40,57.951
11/27/2021 05:14:40,57.93
11/27/2021 05:19:40,57.992
11/27/2021 05:24:40,58.128
11/27/2021 05:29:40,58.145
11/27/2021 05:34:40,58.158
11/27/2021 05:39:40,57.997
11/27/2021 05:44:40,58.107
11/27/2021 05:49:40,58.16
11/27/2021 05:54:40,58.075
11/27/2021 05:59:40,58.04
11/27/2021 06:04:40,58.206
11/27/2021 06:09:40,57.681
11/27/2021 06:14:40,57.988
11/27/2021 06:19:40,58.005
11/27/2021 06:24:40,57.8
11/27/2021 06:29:40,57.771
11/27/2021 06:34:40,57.964
11/27/2021 06:39:40,58.01
11/27/2021 06:44:40,57.762
11/27/2021 06:49:40,57.876
11/27/2021 06:54:42,57.88
11/27/2021 06:59:40,57.96
11/27/2021 07:04:40,57.987
11/27/2021 07:09:44,57.353
11/27/2021 07:14:40,57.403
11/27/2021 07:19:40,57.553
11/27/2021 07:24:40,57.687
11/27/2021 07:29:40,57.84
11/27/2021 07:34:40,57.667
11/27/2021 07:39:40,57.618
11/27/2021 07:44:40,57.638
11/27/2021 07:49:40,57.51
11/27/2021 07:54:40,57.709
11/27/2021 07:59:40,57.728
11/27/2021 08:04:40,57.57
11/27/2021 08:09:40,57.286
11/27/2021 08:14:40,57.304
11/27/2021 08:19:40,57.535
11/27/2021 08:24:40,57.323
11/27/2021 08:29:40,57.358
11/27/2021 08:34:40,57.14
11/27/2021 08:39:40,57.349
11/27/2021 08:44:40,57.368
11/27/2021 08:49:40,57.273
11/27/2021 08:54:40,57.37
11/27/2021 08:59:40,57.471
11/27/2021 09:04:40,57.585
11/27/2021 09:09:40,57.237
11/27/2021 09:14:40,57.305
11/27/2021 09:19:40,57.339
11/27/2021 09:24:40,57.287
11/27/2021 09:29:40,57.418
11/27/2021 09:34:40,57.246
11/27/2021 09:39:40,57.232
11/27/2021 09:44:40,57.244
11/27/2021 09:49:40,57.367
11/27/2021 09:54:40,57.501
11/27/2021 09:59:40,57.339
11/27/2021 10:04:40,57.295
11/27/2021 10:09:40,57.079
11/27/2021 10:14:40,57.269
11/27/2021 10:19:40,57.218
11/27/2021 10:24:40,57.431
11/27/2021 10:29:40,57.124
11/27/2021 10:34:40,57.317
11/27/2021 10:39:40,57.2
11/27/2021 10:44:40,57.22
11/27/2021 10:49:40,57.219
11/27/2021 10:54:40,57.256
11/27/2021 10:59:40,57.301
11/27/2021 11:04:40,57.222
11/27/2021 11:09:40,57.126
11/27/2021 11:14:40,57.182
11/27/2021 11:19:40,57.229
11/27/2021 11:24:40,57.263
11/27/2021 11:29:40,57.3
11/27/2021 11:34:40,57.167
11/27/2021 11:39:40,57.14
11/27/2021 11:44:40,57.188
11/27/2021 11:49:40,57.229
11/27/2021 11:54:40,56.93
11/27/2021 11:59:40,57.013
11/27/2021 12:04:40,56.984
11/27/2021 12:09:40,56.986
11/27/2021 12:14:40,57.162
11/27/2021 12:19:40,57.086
11/27/2021 12:24:40,56.98
11/27/2021 12:29:40,57.144
11/27/2021 12:34:40,57.4
11/27/2021 12:39:40,57.56
11/27/2021 12:44:40,57.593
11/27/2021 12:49:40,57.662
11/27/2021 12:54:40,57.91
11/27/2021 12:59:40,57.988
11/27/2021 13:04:40,57.991
11/27/2021 13:09:40,57.877
11/27/2021 13:14:40,57.907
11/27/2021 13:19:40,57.742
11/27/2021 13:24:40,57.975
11/27/2021 13:29:40,57.802
11/27/2021 13:34:40,57.993
11/27/2021 13:39:40,57.731
11/27/2021 13:44:40,57.715
11/27/2021 13:49:40,57.877
11/27/2021 13:54:40,57.732
11/27/2021 13:59:40,57.807
11/27/2021 14:04:40,57.76
11/27/2021 14:09:40,57.368
11/27/2021 14:14:40,57.721
11/27/2021 14:19:40,57.689
11/27/2021 14:24:40,57.822
11/27/2021 14:29:40,57.663
11/27/2021 14:34:40,57.73
11/27/2021 14:39:40,57.587
11/27/2021 14:44:40,57.684
11/27/2021 14:49:40,57.753
11/27/2021 14:54:40,57.615
11/27/2021 14:59:40,57.813
11/27/2021 15:04:40,57.758
11/27/2021 15:09:40,57.43
11/27/2021 15:14:40,57.538
11/27/2021 15:19:40,57.367
11/27/2021 15:24:40,57.538
11/27/2021 15:29:40,57.499
11/27/2021 15:34:40,57.588
11/27/2021 15:39:40,57.589
11/27/2021 15:44:40,57.548
11/27/2021 15:49:40,57.625
11/27/2021 15:54:40,57.601
11/27/2021 15:59:40,57.687
11/27/2021 16:04:40,57.565
11/27/2021 16:09:40,57.423
11/27/2021 16:14:40,57.585
11/27/2021 16:19:40,57.445
11/27/2021 16:24:40,57.491
11/27/2021 16:29:40,57.474
11/27/2021 16:34:40,57.292
11/27/2021 16:39:40,57.437
11/27/2021 16:44:40,57.231
11/27/2021 16:49:40,57.484
11/27/2021 16:54:40,57.312
11/27/2021 16:59:40,57.534
11/27/2021 17:04:40,57.384
11/27/2021 17:09:40,57.328
11/27/2021 17:14:40,57.404
11/27/2021 17:19:40,57.408
11/27/2021 17:24:40,57.355
11/27/2021 17:29:40,57.503
11/27/2021 17:34:40,57.432
11/27/2021 17:39:40,57.411
11/27/2021 17:44:40,61.383
11/27/2021 17:49:40,60.722
11/27/2021 17:54:40,60.876
11/27/2021 17:59:40,60.857
11/27/2021 18:04:40,60.8
11/27/2021 18:09:40,60.802
11/27/2021 18:14:40,59.49
11/27/2021 18:19:40,59.89
11/27/2021 18:24:40,59.902
11/27/2021 18:29:40,59.756
11/27/2021 18:34:41,59.733
11/27/2021 18:41:27,59.674
11/27/2021 18:44:40,59.725
11/27/2021 18:49:40,59.555
11/27/2021 18:54:41,59.338
11/27/2021 18:59:40,59.569
